category,food_type,manufacturer,product,description,upc,delivered_price,delivered_case_price,price_per_unit,price_per_oz,pack_size_raw,cases_per_pallet,lead_time_days,min_pallet_qty,mixed_pallet,available,has_promo,main_category,sub_category,product_id,product_url
Prepared & Ethnic Foods,Food,Portside,Portside Sardines in Mustard Sauce,Sardines in Mustard Sauce,051933362277,5947.20,21.24,0.88,0.24,24/3.75 oz,280,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597866,https://epallet.com/product/portside-portside-sardines-in-mustard-sauce-597866
Prepared & Ethnic Foods,Food,Portside,Portside Sardines in Soybean Oil,Sardines in Soybean Oil,051933362260,6118.00,21.85,0.91,0.24,24/3.75 oz,280,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597865,https://epallet.com/product/portside-portside-sardines-in-soybean-oil-597865
Prepared & Ethnic Foods,Food,Portside,Portside Sardines in Spring Water,Sardines in Spring Water,051933362246,5591.60,19.97,0.83,0.22,24/3.75 oz,280,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597864,https://epallet.com/product/portside-portside-sardines-in-spring-water-597864
Prepared & Ethnic Foods,Food,Morning Delight,Morning Delight Buttermilk Complete Pancake & Waffle Mix,Buttermilk Complete Pancake & Waffle Mix,051933357921,1555.65,34.57,2.88,0.09,12/32 oz,45,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Grains & Cereals, Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods",597843,https://epallet.com/product/morning-delight-morning-delight-buttermilk-complete-pancake-waffle-mix-597843
Prepared & Ethnic Foods,Food,So-Cheezy,"So-Cheezy Shells & Cheese Microwave Cups, 2.39oz",Shells & Cheese Microwave Cups,051933356221,1923.84,30.06,1.25,0.52,6/4/2.39 oz,64,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597835,https://epallet.com/product/so-cheezy-so-cheezy-shells-cheese-microwave-cups-239oz-597835
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN RAMEN CHILE LIME SHRIMP CUP,MARUCHAN RAMEN CHLE LM SHRMP,4178900115,1177.00,10.70,0.89,0.36,12/2.5 oz,110,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597824,https://epallet.com/product/maruchan-ep-maruchan-ramen-chile-lime-shrimp-cup-597824
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN RAMEN SPICY CHICKEN CUP,MARUCHAN RAMEN SPCY CHKN CUP,4178900143,1177.00,10.70,0.89,0.36,12/2.5 oz,110,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597823,https://epallet.com/product/maruchan-ep-maruchan-ramen-spicy-chicken-cup-597823
Prepared & Ethnic Foods,Food,La Banderita,La Banderita Chorizo,LA BANDERITA CHORIZO,2733100059,7504.00,53.60,4.47,0.32,12/14 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Bakery, Tortillas, Pantry & Baking Supplies, Prepared & Ethnic Foods",597821,https://epallet.com/product/la-banderita-ep-la-banderita-chorizo-597821
Prepared & Ethnic Foods,Food,La Banderita,La Banderita Chorizo Fino,LA BANDERITA CHORIZO FINO,2733100708,6069.60,42.15,3.51,0.29,12/12 oz,144,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Bakery, Tortillas, Pantry & Baking Supplies, Prepared & Ethnic Foods",597820,https://epallet.com/product/la-banderita-ep-la-banderita-chorizo-fino-597820
Prepared & Ethnic Foods,Food,Dish'd,Dish'd New Orleans Jambalaya Rice Dinner Mix,New Orleans Jambalaya Rice Dinner Mix,051933522213,3787.00,27.05,1.50,0.19,18/8 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597815,https://epallet.com/product/dishd-dishd-new-orleans-jambalaya-rice-dinner-mix-597815
Prepared & Ethnic Foods,Food,Dish'd,Dish'd New Orleans Red Beans & Rice Dinner Mix,New Orleans Red Beans & Rice Dinner Mix,051933522237,4310.60,30.79,1.71,0.21,18/8 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597814,https://epallet.com/product/dishd-dishd-new-orleans-red-beans-rice-dinner-mix-597814
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Beef Rice Side Dish,Beef Rice Side Dish,051933051737,3113.60,22.24,1.24,0.18,18/6.9 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597813,https://epallet.com/product/dishd-dishd-beef-rice-side-dish-597813
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Chicken Rice Side Dish,Chicken Rice Side Dish,051933051720,3075.80,21.97,1.22,0.18,18/6.9 oz,140,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597812,https://epallet.com/product/dishd-dishd-chicken-rice-side-dish-597812
Prepared & Ethnic Foods,Food,So-Cheezy,So-Cheezy Deluxe Shells & Cheese w/ Bacon,Deluxe Shells & Cheese w/ Bacon,051933502864,2197.44,22.89,1.91,0.19,12/10.3 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597811,https://epallet.com/product/so-cheezy-so-cheezy-deluxe-shells-cheese-w-bacon-597811
Prepared & Ethnic Foods,Food,So-Cheezy,"So-Cheezy Macaroni & Cheese Microwave Cups, 2.05oz",Macaroni & Cheese Microwave Cups,051933346529,1656.32,25.88,1.08,0.53,6/4/2.05 oz,64,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597804,https://epallet.com/product/so-cheezy-so-cheezy-macaroni-cheese-microwave-cups-205oz-597804
Prepared & Ethnic Foods,Food,Tio Santi,Tio Santi Jalapeсos,Jalapeños,051933346185,1832.40,20.36,1.70,0.07,12/26 oz,90,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597798,https://epallet.com/product/tio-santi-tio-santi-jalapenos-597798
Prepared & Ethnic Foods,Food,Tio Santi,Tio Santi Corn Tostadas,Corn Tostadas,051933346147,1282.20,21.37,1.78,0.21,12/8.4 oz,60,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Bakery, Tortillas, Pantry & Baking Supplies, Prepared & Ethnic Foods",597797,https://epallet.com/product/tio-santi-tio-santi-corn-tostadas-597797
Prepared & Ethnic Foods,Food,So-Cheezy,So-Cheezy Deluxe Shells & Cheese,Deluxe Shells & Cheese,051933434257,2107.20,21.95,1.83,0.15,12/12 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597796,https://epallet.com/product/so-cheezy-so-cheezy-deluxe-shells-cheese-597796
Prepared & Ethnic Foods,Food,So-Cheezy,So-Cheezy Deluxe Mac & Cheese,Deluxe Mac & Cheese,051933889903,2286.72,23.82,1.98,0.14,12/14 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597795,https://epallet.com/product/so-cheezy-so-cheezy-deluxe-mac-cheese-597795
Prepared & Ethnic Foods,Food,Morning Delight,Morning Delight Blueberry Complete Pancake & Waffle Mix,Blueberry Complete Pancake & Waffle Mix,051933541955,1455.48,40.43,3.37,0.12,12/28 oz,36,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Grains & Cereals, Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods",597793,https://epallet.com/product/morning-delight-morning-delight-blueberry-complete-pancake-waffle-mix-597793
Prepared & Ethnic Foods,Food,Tio Santi,Tio Santi 100% Whole Wheat Flour Tortillas,100% Whole Wheat Flour Tortillas,051933344143,2028.00,25.35,2.11,0.13,12/16 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Bakery, Tortillas, Pantry & Baking Supplies, Prepared & Ethnic Foods",597789,https://epallet.com/product/tio-santi-tio-santi-100-whole-wheat-flour-tortillas-597789
Prepared & Ethnic Foods,Food,Tio Santi,Tio Santi Medium Flour Tortillas,Medium Flour Tortillas,051933343153,1752.80,21.91,1.83,0.10,12/17.5 oz,80,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Bakery, Tortillas, Pantry & Baking Supplies, Prepared & Ethnic Foods",597787,https://epallet.com/product/tio-santi-tio-santi-medium-flour-tortillas-597787
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Cheddar Broccoli Pasta Side Dish,Cheddar Broccoli Pasta Side Dish,051933341623,1507.20,25.12,1.05,0.24,24/4.3 oz,60,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597778,https://epallet.com/product/dishd-dishd-cheddar-broccoli-pasta-side-dish-597778
Prepared & Ethnic Foods,Food,Hunt's,Hunt's Traditional Pasta Sauce,HUNT'S PASTA SAUCE TRDITIONL,2700050006,2709.28,24.19,2.02,0.08,12/24 oz,112,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597761,https://epallet.com/product/hunts-ep-hunts-traditional-pasta-sauce-597761
Prepared & Ethnic Foods,Food,Bens,Bens Ready Rice Jasmine,Bens Ready Rice Jasmine,5480042339,4164.30,33.05,2.75,0.32,12/8.5 oz,126,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods, Spices, Seasonings, Sweeteners",597755,https://epallet.com/product/bens-ep-bens-ready-rice-jasmine-597755
Prepared & Ethnic Foods,Food,Bens,Bens Ready Rice Roast Chicken,Bens Ready Rice Roast Chicken,5480042330,4164.30,33.05,2.75,0.32,12/8.8 oz,126,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods, Spices, Seasonings, Sweeteners",597753,https://epallet.com/product/bens-ep-bens-ready-rice-roast-chicken-597753
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Chicken Flavor Pasta Side Dish,Chicken Flavor Pasta Side Dish,051933326200,1519.80,25.33,1.06,0.25,24/4.3 oz,60,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597751,https://epallet.com/product/dishd-dishd-chicken-flavor-pasta-side-dish-597751
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Alfredo Pasta Side Dish,Alfredo Pasta Side Dish,051933326002,1531.20,25.52,1.06,0.24,24/4.4 oz,60,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597750,https://epallet.com/product/dishd-dishd-alfredo-pasta-side-dish-597750
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Instant Potatoes Mix,Dish'd Instant Potatoes Mix,5193332436,1919.40,31.99,2.67,0.19,12/13.75 oz,60,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597747,https://epallet.com/product/dishd-dishd-instant-potatoes-mix-597747
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Au Gratin Potatoes,Dish'd Au Gratin Potatoes,5193332433,1734.72,18.07,1.51,0.38,12/4 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597746,https://epallet.com/product/dishd-dishd-au-gratin-potatoes-597746
Prepared & Ethnic Foods,Food,Dish'd,"Dish'd Roasted Garlic Potatoes, Pouch","Dish'd Roasted Garlic Potatoes, Pouch",5193332431,1497.60,16.64,1.39,0.35,12/4 oz,90,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597745,https://epallet.com/product/dishd-dishd-roasted-garlic-potatoes-pouch-597745
Prepared & Ethnic Foods,Food,Dish'd,"Dish'd Butter Mashed Potatoes, Pouch","Dish'd Butter Mashed Potatoes, Pouch",5193332429,1548.90,17.21,1.43,0.36,12/4 oz,90,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597744,https://epallet.com/product/dishd-dishd-butter-mashed-potatoes-pouch-597744
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Scalloped Potatoes,Dish'd Scalloped Potatoes,5193332428,1705.92,17.77,1.48,0.37,12/4 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597743,https://epallet.com/product/dishd-dishd-scalloped-potatoes-597743
Prepared & Ethnic Foods,Food,Black Top,Black Top Pink Salmon,Black Top Pink Salmon,7049000336,8775.40,51.62,4.30,0.29,12/14.75 oz,170,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597714,https://epallet.com/product/black-top-ep-black-top-pink-salmon-597714
Prepared & Ethnic Foods,Food,Senora Verde,Senora Verde Refried Beans,Refried Beans,051933053953,2581.45,30.37,1.27,0.08,24/16 oz,85,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597697,https://epallet.com/product/senora-verde-senora-verde-refried-beans-597697
Prepared & Ethnic Foods,Food,Hunt's,Hunt's Pasta Sauce w/ Meat Flavor,HUNTS PASTA SCE W/MEAT FLAVR,2700050008,2709.28,24.19,2.02,0.08,12/24 oz,112,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597664,https://epallet.com/product/hunts-ep-hunts-pasta-sauce-w-meat-flavor-597664
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN YAKISOBA CHICKEN BOWL,MARUCHAN YAKISOBA CHICKEN,4178900701,1292.55,12.31,1.54,0.38,8/4 oz,105,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597658,https://epallet.com/product/maruchan-ep-maruchan-yakisoba-chicken-bowl-597658
Prepared & Ethnic Foods,Food,Dish'd,Dish'd Beef Stroganoff Skillet Dinner Kit,Beef Stroganoff Skillet Dinner Kit,051933249455,1605.00,16.05,1.34,0.24,12/5.6 oz,100,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597653,https://epallet.com/product/dishd-dishd-beef-stroganoff-skillet-dinner-kit-597653
Prepared & Ethnic Foods,Food,Bristol,Bristol Hickory Canned Ham,BRISTOL CANNED HAM HICKORY,7506915422,7819.20,36.20,4.52,0.28,8/16 oz,216,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597629,https://epallet.com/product/bristol-ep-bristol-hickory-canned-ham-597629
Prepared & Ethnic Foods,Food,Bristol,Bristol Original Canned Ham,BRISTOL CANNED HAM ORIG,7506900200,7674.48,35.53,4.44,0.28,8/16 oz,216,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597628,https://epallet.com/product/bristol-ep-bristol-original-canned-ham-597628
Prepared & Ethnic Foods,Food,SPAM,SPAM Classic,SPAM Classic,3760013872,8995.56,107.09,4.46,0.37,24/12 oz,84,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597604,https://epallet.com/product/spam-ep-spam-classic-597604
Prepared & Ethnic Foods,Food,Kraft,Kraft Mac & Cheese 7.25oz,KRAFT MAC & CHEESE,2100065883,4900.50,54.45,1.56,0.21,35/7.25 oz,90,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597603,https://epallet.com/product/kraft-ep-kraft-mac-cheese-725oz-597603
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN INSTANT LUNCH SHRIMP CUP,MARUCHAN INST LUNCH SHRIMP,4178900125,1177.00,10.70,0.89,0.36,12/2.5 oz,110,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597602,https://epallet.com/product/maruchan-ep-maruchan-instant-lunch-shrimp-cup-597602
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN INSTANT LUNCH BEEF CUP,MARUCHAN INST LUNCH BEEF,7181683641,1177.00,10.70,0.89,0.36,12/2.5 oz,110,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597601,https://epallet.com/product/maruchan-ep-maruchan-instant-lunch-beef-cup-597601
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN INSTANT LUNCH CHICKEN CUP,MARUCHAN INST LUNCH CHICKEN,4178900121,1177.00,10.70,0.89,0.36,12/2.5 oz,110,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597600,https://epallet.com/product/maruchan-ep-maruchan-instant-lunch-chicken-cup-597600
Prepared & Ethnic Foods,Food,Velveeta,Velveeta Shells & Cheese,VEL SHELLS & CHEESE,2100065893,9375.36,97.66,4.07,0.34,24/12 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597592,https://epallet.com/product/velveeta-ep-velveeta-shells-cheese-597592
Prepared & Ethnic Foods,Food,Kraft,Kraft Deluxe Mac & Cheese,KRAFT DELUXE MAC & CHEESE,2100065886,9533.76,99.31,4.14,0.30,24/14 oz,96,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597591,https://epallet.com/product/kraft-ep-kraft-deluxe-mac-cheese-597591
Prepared & Ethnic Foods,Food,Knorr,Knorr Cheddar Broccoli Pasta Side,KNORR PASTA&SC CHED BROCCOLI,4100002286,2358.00,19.65,1.64,0.38,12/4.3 oz,120,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods, Spices, Seasonings, Sweeteners",597589,https://epallet.com/product/knorr-ep-knorr-cheddar-broccoli-pasta-side-597589
Prepared & Ethnic Foods,Food,La Choy,LA CHOY SWEET & SOUR SAUCE,LA CHOY SWEET & SOUR SAUCE,,3550.60,21.65,3.61,0.24,6/14.8 oz,164,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Prepared & Ethnic Foods",597580,https://epallet.com/product/la-choy-ep-la-choy-sweet-sour-sauce-597580
Prepared & Ethnic Foods,Food,La Banderita,"La Banderita Yellow Corn Tortillas, 30ct",LA BANDERITA YLLW TORT 30CT,2733100061,2064.24,28.67,2.39,0.10,12/30 ct,72,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Bakery, Tortillas, Pantry & Baking Supplies, Prepared & Ethnic Foods",597576,https://epallet.com/product/la-banderita-ep-la-banderita-yellow-corn-tortillas-30ct-597576
Prepared & Ethnic Foods,Food,La Choy,"LA CHOY CHOW MEIN NOODLES, 12OZ",LA CHOY CHOW MEIN NOODLES,4430012169,1358.00,33.95,2.83,0.24,12/12 oz,40,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597561,https://epallet.com/product/la-choy-ep-la-choy-chow-mein-noodles-12oz-597561
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN YAKISOBA TERIYAKI BEEF BOWL,MARUCHAN YKISBA TRIYAKI BEEF,4178900707,1292.55,12.31,1.54,0.38,8/4 oz,105,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597555,https://epallet.com/product/maruchan-ep-maruchan-yakisoba-teriyaki-beef-bowl-597555
Prepared & Ethnic Foods,Food,Prego,PREGO MEAT PASTA SAUCE,PREGO MEAT PASTA SAUCE,5100002794,2684.22,34.86,2.90,0.12,12/24 oz,77,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597535,https://epallet.com/product/prego-ep-prego-meat-pasta-sauce-597535
Prepared & Ethnic Foods,Food,Prego,PREGO TRAD ITALIAN RED SAUCE,PREGO TRAD ITALIAN RED SAUCE,5100002549,2684.22,34.86,2.90,0.12,12/24 oz,77,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597534,https://epallet.com/product/prego-ep-prego-trad-italian-red-sauce-597534
Prepared & Ethnic Foods,Food,Manwich,Manwich Sloppy Joe Sauce,MANWICH SLOPPY JOE SAUCE,,3646.72,41.44,1.73,0.12,24/15 oz,88,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Canned Goods, Prepared & Ethnic Foods",597531,https://epallet.com/product/manwich-ep-manwich-sloppy-joe-sauce-597531
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN RAMEN SHRIMP 6PK,MARUCHAN RAMEN SHRIMP 6PK,4178900627,1460.40,12.17,0.51,0.17,4/6/3 oz,120,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597527,https://epallet.com/product/maruchan-ep-maruchan-ramen-shrimp-6pk-597527
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN RAMEN BEEF 6PK,MARUCHAN RAMEN BEEF 6PK,4178900622,1460.40,12.17,0.51,0.17,4/6/3 oz,120,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597526,https://epallet.com/product/maruchan-ep-maruchan-ramen-beef-6pk-597526
Prepared & Ethnic Foods,Food,Maruchan,MARUCHAN RAMEN CHICKEN 6PK,MARUCHAN RAMEN CHICKEN 6PK,4178900621,1460.40,12.17,0.51,0.17,4/6/3 oz,120,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods, Ready to Eat Meals",597525,https://epallet.com/product/maruchan-ep-maruchan-ramen-chicken-6pk-597525
Prepared & Ethnic Foods,Food,Knorr,Knorr Creamy Garlic Pasta Side,KNORR PASTA SC CREAMY GARLIC,4100002290,2358.00,19.65,1.64,0.37,12/4.4 oz,120,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods, Spices, Seasonings, Sweeteners",597502,https://epallet.com/product/knorr-ep-knorr-creamy-garlic-pasta-side-597502
Prepared & Ethnic Foods,Food,Knorr,Knorr Creamy Garlic Pasta Side,KNORR PASTA SC CREAMY GARLIC,4100002290,2358.00,19.65,1.64,0.37,12/4.4 oz,120,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods, Spices, Seasonings, Sweeteners",597501,https://epallet.com/product/knorr-ep-knorr-creamy-garlic-pasta-side-597501
Prepared & Ethnic Foods,Food,So-Cheezy,So-Cheezy Macaroni & Cheese,Macaroni & Cheese,051933502802,2178.54,17.29,0.72,0.10,24/7.25 oz,126,21,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Pantry & Baking Supplies, Prepared & Ethnic Foods",597485,https://epallet.com/product/so-cheezy-so-cheezy-macaroni-cheese-597485
